Point	Base E	Base N	Base RL	Easting	Northing	Reduced Level	dE	dN	dRL	dx	dy	dz
IBB132	28530.916	35119.4147	85.5177	28530.9159	35119.4145	85.5184	-0.1	-0.2	0.7	-0.1	0.2	0.7
IBB133	28528.9479	35118.6688	85.4391	28528.9478	35118.6682	85.4389	-0.1	-0.6	-0.2	-0.5	0.4	-0.2
IBB134	28525.8057	35117.3319	85.3398	28525.8053	35117.3318	85.3391	-0.4	-0.1	-0.7	0.1	0.4	-0.7
IBB135	28522.5441	35116.0553	85.231	28522.5437	35116.0552	85.231	-0.4	-0.1	0.0	0.1	0.4	0.0
IBB136	28520.4973	35115.2313	85.1685	28520.497	35115.2313	85.168	-0.3	0.0	-0.5	0.1	0.3	-0.5
IBB137	28517.803	35114.2311	85.088	28517.8028	35114.2312	85.0877	-0.2	0.1	-0.3	0.2	0.1	-0.3
IBB138	28515.0394	35113.2246	84.9958	28515.0391	35113.2245	84.9958	-0.3	-0.1	0.0	0.0	0.3	0.0
IBB139	28510.8215	35111.7945	84.857	28510.8211	35111.7942	84.8564	-0.4	-0.3	-0.6	-0.1	0.5	-0.6
IBB140	28509.0056	35111.1452	84.8034	28509.0054	35111.1452	84.8028	-0.2	0.0	-0.6	0.1	0.2	-0.6
IBB141	28506.9615	35110.4488	84.7401	28506.9615	35110.4488	84.7391	0.0	0.0	-1.0	0.0	0.0	-1.0
IBB142	28503.6453	35109.3847	84.6269	28503.6451	35109.3849	84.6263	-0.2	0.2	-0.6	0.3	0.1	-0.6
IBB143	28500.9017	35108.5513	84.5374	28500.9017	35108.5515	84.5368	0.0	0.2	-0.6	0.2	-0.1	-0.6
IBB144	28497.5879	35107.6199	84.4288	28497.5878	35107.6204	84.4284	-0.1	0.5	-0.4	0.5	-0.1	-0.4
IBB145	28494.9398	35106.9938	84.3291	28494.9396	35106.9942	84.3287	-0.2	0.4	-0.4	0.4	0.0	-0.4
IBB146	28491.9026	35106.0372	84.2416	28491.9027	35106.0377	84.2416	0.1	0.5	0.0	0.4	-0.3	0.0
IBB147	28489.4468	35105.2142	84.1719	28489.4467	35105.2146	84.1719	-0.1	0.4	0.0	0.4	-0.1	0.0
IBB148	28486.654	35104.4135	84.0857	28486.6538	35104.414	84.0859	-0.2	0.5	0.2	0.5	-0.1	0.2
IBB149	28483.9104	35103.6452	84.0015	28483.9103	35103.6455	84.0017	-0.1	0.3	0.2	0.3	0.0	0.2
IBB150	28480.4237	35102.7157	83.8906	28480.4234	35102.7161	83.8909	-0.3	0.4	0.3	0.5	0.1	0.3
IBB151	28477.7187	35102.0227	83.8082	28477.7184	35102.0231	83.8086	-0.3	0.4	0.4	0.5	0.1	0.4
IBB152	28475.0216	35101.3822	83.7253	28475.0215	35101.3825	83.7258	-0.1	0.3	0.5	0.3	0.0	0.5
IBB153	28473.0462	35100.7971	83.6668	28473.0461	35100.7975	83.6671	-0.1	0.4	0.3	0.4	-0.1	0.3
IBB154	28471.2293	35100.324	83.6083	28471.2295	35100.3243	83.6077	0.2	0.3	-0.6	0.2	-0.3	-0.6
IBB155	28468.2324	35099.5579	83.5206	28468.2323	35099.5583	83.5206	-0.1	0.4	0.0	0.4	-0.1	0.0
IBB156	28463.001	35098.2818	83.3551	28463.001	35098.2819	83.3559	0.0	0.1	0.8	0.1	0.0	0.8
IBB157	28458.2288	35097.1692	83.2057	28458.2288	35097.169	83.2065	0.0	-0.2	0.8	-0.2	0.1	0.8
IBB158	28454.6108	35096.2887	83.0962	28454.6106	35096.2886	83.0966	-0.2	-0.1	0.4	0.0	0.2	0.4
IBB159	28449.8853	35095.1228	82.9471	28449.8853	35095.1226	82.9475	0.0	-0.2	0.4	-0.2	0.1	0.4
IBB160	28445.1653	35093.9973	82.8026	28445.1653	35093.9974	82.8034	0.0	0.1	0.8	0.1	0.0	0.8
IBB201	28615.7523	35175.0124	88.5249	28615.7528	35175.0137	88.5255	0.5	1.3	0.6	0.9	-1.0	0.6
IBB202	28612.0813	35171.7082	88.3807	28612.0818	35171.7088	88.3805	0.5	0.6	-0.2	0.3	-0.7	-0.2
IBB203	28608.2225	35168.4498	88.2236	28608.2228	35168.45	88.2235	0.3	0.2	-0.1	0.0	-0.4	-0.1
IBB204	28604.4519	35165.2688	88.0741	28604.4526	35165.2689	88.0743	0.7	0.1	0.2	-0.2	-0.7	0.2
IBB205	28600.5603	35162.1434	87.9226	28600.5608	35162.1438	87.923	0.5	0.4	0.4	0.1	-0.6	0.4
IBB206	28597.8554	35159.9289	87.8238	28597.8554	35159.929	87.8243	0.0	0.1	0.5	0.1	0.0	0.5
IBB207	28595.0092	35157.7614	87.716	28595.0096	35157.7619	87.7164	0.4	0.5	0.4	0.3	-0.6	0.4
IBB208	28592.8955	35156.1161	87.6297	28592.896	35156.1166	87.6301	0.5	0.5	0.4	0.2	-0.7	0.4
IBB209	28590.603	35154.4553	87.5417	28590.6032	35154.4556	87.5419	0.2	0.3	0.2	0.2	-0.3	0.2
IBB210	28588.197	35152.7539	87.4516	28588.1972	35152.7544	87.4518	0.2	0.5	0.2	0.4	-0.4	0.2
IBB211	28584.4348	35149.9706	87.3091	28584.4348	35149.9706	87.3096	0.0	0.0	0.5	0.0	0.0	0.5
IBB212	28582.5031	35148.6281	87.2455	28582.5029	35148.6281	87.2458	-0.2	0.0	0.3	0.1	0.2	0.3
IBB213	28580.786	35147.5604	87.183	28580.7859	35147.5606	87.1833	-0.1	0.2	0.3	0.2	0.0	0.3
IBB214	28578.4085	35145.9882	87.0993	28578.408	35145.9882	87.0995	-0.5	0.0	0.2	0.2	0.4	0.2
IBB215	28576.0318	35144.3804	87.0118	28576.0309	35144.3802	87.0121	-0.9	-0.2	0.3	0.2	0.9	0.3
IBB216	28573.179	35142.5653	86.9127	28573.1785	35142.5654	86.913	-0.5	0.1	0.3	0.3	0.4	0.3
IBB217	28570.21	35140.6854	86.8062	28570.2093	35140.6852	86.8064	-0.7	-0.2	0.2	0.1	0.7	0.2
IBB218	28567.1775	35138.832	86.6972	28567.1767	35138.8317	86.6976	-0.8	-0.3	0.4	0.1	0.8	0.4
IBB219	28565.3171	35137.7451	86.6356	28565.3167	35137.7449	86.6366	-0.4	-0.2	1.0	0.0	0.4	1.0
IBB220	28562.8411	35136.3202	86.5513	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBB221	28559.776	35134.5876	86.4408	28559.7757	35134.587	86.4415	-0.3	-0.6	0.7	-0.4	0.5	0.7
IBB222	28557.1313	35133.0263	86.3578	28557.1312	35133.0259	86.3577	-0.1	-0.4	-0.1	-0.3	0.3	-0.1
IBB223	28554.5731	35131.7356	86.2602	28554.573	35131.7349	86.2602	-0.1	-0.7	0.0	-0.6	0.4	0.0
IBB224	28552.1401	35130.4449	86.1784	28552.1402	35130.4442	86.1786	0.1	-0.7	0.2	-0.7	0.2	0.2
IBB225	28549.6782	35129.0921	86.1048	28549.6783	35129.0914	86.105	0.1	-0.7	0.2	-0.7	0.2	0.2
IBB226	28546.5251	35127.5713	85.9948	28546.5249	35127.571	85.9949	-0.2	-0.3	0.1	-0.2	0.3	0.1
IBB227	28544.0123	35126.3439	85.9155	28544.0122	35126.3435	85.916	-0.1	-0.4	0.5	-0.3	0.3	0.5
IBB228	28541.4802	35125.1182	85.8325	28541.4803	35125.1179	85.8325	0.1	-0.3	0.0	-0.3	0.0	0.0
IBB229	28538.9897	35123.8715	85.7522	28538.9895	35123.8709	85.7525	-0.2	-0.6	0.3	-0.4	0.5	0.3
IBB230	28535.8784	35122.3253	85.6517	28535.8785	35122.3248	85.6521	0.1	-0.5	0.4	-0.5	0.1	0.4
IBB231	28533.1807	35121.3107	85.556	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBB232	28530.1887	35119.8195	85.4679	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBB233	28528.6229	35119.3744	85.4008	28528.6228	35119.3741	85.4011	-0.1	-0.3	0.3	-0.2	0.2	0.3
IBB234	28525.4351	35118.0821	85.2951	28525.4345	35118.0822	85.2943	-0.6	0.1	-0.8	0.4	0.5	-0.8
IBB235	28522.2627	35116.7925	85.1936	28522.2623	35116.7923	85.1934	-0.4	-0.2	-0.2	0.0	0.4	-0.2
IBB236	28520.1509	35116.0309	85.1209	28520.1507	35116.0308	85.121	-0.2	-0.1	0.1	0.0	0.2	0.1
IBB237	28517.4998	35115.0216	85.0414	28517.4993	35115.0214	85.0412	-0.5	-0.2	-0.2	0.1	0.5	-0.2
IBB238	28514.7117	35114.0246	84.9568	28514.7115	35114.0243	84.9566	-0.2	-0.3	-0.2	-0.2	0.3	-0.2
IBB239	28510.5857	35112.5004	84.8222	28510.5854	35112.5005	84.8219	-0.3	0.1	-0.3	0.2	0.2	-0.3
IBB240	28508.7501	35111.9691	84.7628	28508.7498	35111.969	84.7623	-0.3	-0.1	-0.5	0.0	0.3	-0.5
IBB241	28506.7499	35111.2929	84.7021	28506.7498	35111.2929	84.7013	-0.1	0.0	-0.8	0.0	0.1	-0.8
IBB242	28503.3926	35110.2021	84.5947	28503.3926	35110.2023	84.5937	0.0	0.2	-1.0	0.2	-0.1	-1.0
IBB243	28500.6997	35109.3505	84.5062	28500.6997	35109.3509	84.5055	0.0	0.4	-0.7	0.4	-0.2	-0.7
IBB244	28497.3873	35108.3362	84.4023	28497.387	35108.3368	84.4018	-0.3	0.6	-0.5	0.7	0.0	-0.5
IBB245	28494.577	35107.5261	84.3058	28494.5769	35107.5265	84.3054	-0.1	0.4	-0.4	0.4	-0.1	-0.4
IBB246	28491.7926	35106.6355	84.2196	28491.7923	35106.636	84.2192	-0.3	0.5	-0.4	0.6	0.0	-0.4
IBB247	28489.2605	35105.9666	84.146	28489.2604	35105.9672	84.1459	-0.1	0.6	-0.1	0.6	-0.2	-0.1
IBB248	28486.3805	35105.145	84.0604	28486.3802	35105.1455	84.0604	-0.3	0.5	0.0	0.6	0.0	0.0
IBB249	28483.833	35104.4304	83.9885	28483.8328	35104.4308	83.9887	-0.2	0.4	0.2	0.4	0.0	0.2
IBB250	28480.2694	35103.4519	83.8819	28480.2694	35103.4523	83.8823	0.0	0.4	0.4	0.4	-0.2	0.4
IBB251	28477.5795	35102.7062	83.7977	28477.5793	35102.7064	83.7981	-0.2	0.2	0.4	0.3	0.1	0.4
IBB252	28474.896	35102.0254	83.712	28474.8962	35102.0258	83.7123	0.2	0.4	0.3	0.3	-0.4	0.3
IBB253	28473.0264	35101.5515	83.6575	28473.0264	35101.5518	83.6581	0.0	0.3	0.6	0.3	-0.1	0.6
IBB254	28470.9988	35101.0372	83.5961	28470.9987	35101.0376	83.5966	-0.1	0.4	0.5	0.4	-0.1	0.5
IBB255	28468.0692	35100.2928	83.507	28468.0691	35100.2931	83.5076	-0.1	0.3	0.6	0.3	0.0	0.6
IBB256	28462.8154	35098.9464	83.3481	28462.8152	35098.9467	83.3488	-0.2	0.3	0.7	0.4	0.0	0.7
IBB257	28458.0112	35097.7767	83.2034	28458.0108	35097.7773	83.2043	-0.4	0.6	0.9	0.7	0.1	0.9
IBB258	28454.424	35096.9073	83.0929	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBB259	28449.7025	35095.698	82.9467	28449.7021	35095.6988	82.9474	-0.4	0.8	0.7	0.9	0.0	0.7
IBB260	28444.9178	35094.5445	82.7976	28444.9174	35094.5448	82.7985	-0.4	0.3	0.9	0.5	0.2	0.9
IBC01	28615.0532	35174.7295	93.0946	28615.0536	35174.7295	93.0949	0.4	0.0	0.3	-0.2	-0.4	0.3
IBC02	28612.2372	35172.2027	93.0044	28612.2375	35172.2031	93.0049	0.3	0.4	0.5	0.2	-0.5	0.5
IBC03	28608.547	35169.003	92.8474	28608.5472	35169.0034	92.8478	0.2	0.4	0.4	0.3	-0.4	0.4
IBC04	28605.1541	35166.1609	92.6821	28605.1543	35166.1613	92.6822	0.2	0.4	0.1	0.3	-0.4	0.1
IBC05	28601.5041	35163.1739	92.5228	28601.5044	35163.1739	92.5228	0.3	0.0	0.0	-0.1	-0.3	0.0
IBC06	28598.6495	35160.8835	92.4086	28598.6501	35160.8839	92.4088	0.6	0.4	0.2	0.1	-0.7	0.2
IBC07	28595.7007	35158.585	92.3269	28595.7009	35158.5852	92.3272	0.2	0.2	0.3	0.1	-0.3	0.3
IBC08	28593.6565	35157.0294	92.2633	28593.6566	35157.0299	92.2639	0.1	0.5	0.6	0.4	-0.3	0.6
IBC09	28591.4702	35155.3163	92.203	28591.4704	35155.3168	92.2035	0.2	0.5	0.5	0.4	-0.4	0.5
IBC10	28589.1233	35153.6962	92.1235	28589.1231	35153.6965	92.1238	-0.2	0.3	0.3	0.4	0.0	0.3
IBC11	28586.8392	35152.0547	92.0414	28586.839	35152.0549	92.0418	-0.2	0.2	0.4	0.3	0.1	0.4
IBC12	28584.3369	35150.2946	91.9307	28584.336	35150.2949	91.9314	-0.9	0.3	0.7	0.7	0.7	0.7
IBC13	28582.2206	35148.8288	91.8379	28582.22	35148.8289	91.8383	-0.6	0.1	0.4	0.4	0.5	0.4
IBC14	28579.5107	35147.0043	91.7364	28579.5099	35147.0045	91.7368	-0.8	0.2	0.4	0.5	0.6	0.4
IBC15	28576.5752	35145.0649	91.635	28576.575	35145.0652	91.6355	-0.2	0.3	0.5	0.4	0.0	0.5
IBC16	28573.0966	35142.94	91.5014	28573.0956	35142.9402	91.502	-1.0	0.2	0.6	0.6	0.8	0.6
IBC17	28570.275	35141.0667	91.3929	28570.2742	35141.0669	91.3935	-0.8	0.2	0.6	0.5	0.6	0.6
IBC18	28567.0592	35139.1125	91.2701	28567.0583	35139.1127	91.271	-0.9	0.2	0.9	0.6	0.7	0.9
IBC19	28565.2744	35138.0548	91.1968	28565.2734	35138.0548	91.197	-1.0	0.0	0.2	0.5	0.9	0.2
IBC20	28562.8651	35136.6499	91.1072	28562.8645	35136.6502	91.1075	-0.6	0.3	0.3	0.5	0.4	0.3
IBC21	28559.8127	35134.8979	91.012	28559.8121	35134.8979	91.0114	-0.6	0.0	-0.6	0.3	0.5	-0.6
IBC22	28557.3566	35133.5272	90.9276	28557.3562	35133.5271	90.9275	-0.4	-0.1	-0.1	0.1	0.4	-0.1
IBC23	28554.7306	35132.0813	90.8473	28554.7304	35132.0811	90.846	-0.2	-0.2	-1.3	-0.1	0.3	-1.3
IBC24	28552.3858	35130.5057	90.7742	28552.3853	35130.5054	90.7738	-0.5	-0.3	-0.4	0.0	0.6	-0.4
IBC25	28549.1725	35129.144	90.6608	28549.1724	35129.144	90.6597	-0.1	0.0	-1.1	0.0	0.1	-1.1
IBC26	28546.6804	35127.8886	90.5799	28546.6802	35127.8884	90.5781	-0.2	-0.2	-1.8	-0.1	0.3	-1.8
IBC27	28543.5016	35126.3164	90.4698	28543.5016	35126.3154	90.4676	0.0	-1.0	-2.2	-0.9	0.5	-2.2
IBC28	28540.9777	35125.0993	90.378	28540.9781	35125.098	90.3755	0.4	-1.3	-2.5	-1.3	0.2	-2.5
IBC29	28538.555	35123.6654	90.2992	28538.5552	35123.6646	90.2969	0.2	-0.8	-2.3	-0.8	0.2	-2.3
IBC30	28536.5582	35123.0588	90.2221	28536.5581	35123.0576	90.2203	-0.1	-1.2	-1.8	-1.0	0.6	-1.8
IBC31	28533.3427	35121.6372	90.1237	28533.3427	35121.6361	90.1221	0.0	-1.1	-1.6	-1.0	0.5	-1.6
IBC32	28530.7886	35120.5277	90.0515	28530.7891	35120.5271	90.0508	0.5	-0.6	-0.7	-0.8	-0.2	-0.7
IBC33	28528.6421	35119.6251	89.9952	28528.6421	35119.6244	89.9943	0.0	-0.7	-0.9	-0.6	0.3	-0.9
IBC34	28525.4263	35118.3066	89.8973	28525.4261	35118.3062	89.8965	-0.2	-0.4	-0.8	-0.3	0.4	-0.8
IBC35	28522.3275	35117.0605	89.7988	28522.3274	35117.0596	89.798	-0.1	-0.9	-0.8	-0.8	0.5	-0.8
IBC36	28520.3925	35116.313	89.7399	28520.3928	35116.3121	89.7387	0.3	-0.9	-1.2	-0.9	0.1	-1.2
IBC37	28517.5708	35115.2537	89.653	28517.5709	35115.2517	89.6511	0.1	-2.0	-1.9	-1.8	0.8	-1.9
IBC38	28514.9355	35114.3115	89.5645	28514.936077306	35114.3093211832	89.5621	0.6	-2.2	-2.4	-2.2	0.5	-2.4
IBC39	28512.7943	35113.2586	89.5052	28512.7958	35113.2598	89.5028	1.5	1.2	-2.4	-1.8	0.8	-2.4
IBC40	28508.7351	35112.1741	89.3491	28508.7359858189	35112.1718522901	89.3458	0.9	-2.2	-3.3	-2.4	0.3	-3.3
IBC41	28507.0876	35111.3217	89.3051	28507.0884695043	35111.3197437023	89.3028	0.9	-2.0	-2.3	-2.1	0.1	-2.3
IBC42	28503.4876	35110.141	89.1884	28503.4882	35110.1408	89.187	0.6	-0.2	-1.4	-0.5	-0.4	-1.4
IBC43	28500.6101	35109.2273	89.105	28500.6105	35109.2275	89.1038	0.4	0.2	-1.2	0.0	-0.4	-1.2
IBC44	28497.5453	35108.4651	88.9995	28497.5456	35108.4657	88.9986	0.3	0.6	-0.9	0.4	-0.5	-0.9
IBC45	28494.7137	35107.968	88.887	28494.7138	35107.9686	88.8863	0.1	0.6	-0.7	0.5	-0.4	-0.7
IBC46	28491.226	35106.9994	88.7717	28491.226	35107	88.7712	0.0	0.6	-0.5	0.5	-0.3	-0.5
IBC47	28489.1857	35106.1595	88.7306	28489.1857	35106.16	88.7302	0.0	0.5	-0.4	0.4	-0.2	-0.4
IBC48	28486.7067	35105.4652	88.6467	28486.7067	35105.4656	88.6464	0.0	0.4	-0.3	0.4	-0.2	-0.3
IBC49	28483.825	35104.5396	88.5639	28483.8249	35104.54	88.5639	-0.1	0.4	0.0	0.4	-0.1	0.0
IBC50	28480.5162	35103.7003	88.4698	28480.5162	35103.7007	88.47	0.0	0.4	0.2	0.4	-0.2	0.2
IBC51	28477.7992	35102.9869	88.3946	28477.7991	35102.9872	88.3951	-0.1	0.3	0.5	0.3	0.0	0.5
IBC52	28475.0785	35102.2568	88.3083	28475.0786	35102.2573	88.3087	0.1	0.5	0.4	0.4	-0.3	0.4
IBC53	28472.9937	35101.5964	88.2453	28472.9938	35101.597	88.2463	0.1	0.6	1.0	0.5	-0.4	1.0
IBC54	28471.0176	35101.2071	88.1723	28471.0175	35101.2077	88.1727	-0.1	0.6	0.4	0.6	-0.2	0.4
IBC55	28467.7666	35100.2089	88.0875	28467.7667	35100.2092	88.0883	0.1	0.3	0.8	0.2	-0.2	0.8
IBC56	28462.8678	35099.1631	87.9242	28462.8679	35099.1632	87.925	0.1	0.1	0.8	0.0	-0.1	0.8
IBC57	28457.8964	35097.6602	87.7948	28457.8963	35097.6603	87.7953	-0.1	0.1	0.5	0.1	0.0	0.5
IBC58	28453.8696	35096.7476	87.6707	28453.8695	35096.7475	87.6718	-0.1	-0.1	1.1	0.0	0.1	1.1
IBC59	28449.286	35095.5754	87.5263	28449.286	35095.5753	87.527	0.0	-0.1	0.7	-0.1	0.0	0.7
IBC60	28443.7948	35094.511	87.3423	28443.7947	35094.5112	87.3432	-0.1	0.2	0.9	0.2	0.0	0.9
IBL01	28617.4778	35173.1734	88.978	28617.4778	35173.1733	88.978	0.0	-0.1	0.0	-0.1	0.0	0.0
IBL02	28612.6896	35168.8935	88.8395	28612.69	35168.8936	88.8396	0.4	0.1	0.1	-0.1	-0.4	0.1
IBL03	28609.3134	35165.981	88.6951	28609.3139	35165.9811	88.6953	0.5	0.1	0.2	-0.1	-0.5	0.2
IBL04	28605.1651	35162.526	88.4911	28605.166	35162.5263	88.4912	0.9	0.3	0.1	-0.1	-0.9	0.1
IBL05	28601.6805	35159.7154	88.3446	28601.6812	35159.7158	88.3448	0.7	0.4	0.2	0.0	-0.8	0.2
IBL06	28599.4572	35157.9588	88.2557	28599.4573	35157.959	88.2559	0.1	0.2	0.2	0.1	-0.2	0.2
IBL07	28597.3152	35156.2951	88.1937	28597.3158	35156.2953	88.194	0.6	0.2	0.3	-0.1	-0.6	0.3
IBL08	28594.5948	35154.2419	88.0952	28594.5954	35154.2422	88.0953	0.6	0.3	0.1	0.0	-0.7	0.1
IBL09	28592.312	35152.5153	88.0857	28592.3122	35152.5155	88.086	0.2	0.2	0.3	0.1	-0.3	0.3
IBL10	28590.2833	35151.5621	87.5824	28590.2837	35151.5624	87.5824	0.4	0.3	0.0	0.1	-0.5	0.0
IBL11	28585.4329	35147.308	89.4859	28585.4325	35147.3082	89.4861	-0.4	0.2	0.2	0.4	0.3	0.2
IBL12	28584.0637	35146.6657	87.7812	28584.0632	35146.6654	87.7813	-0.5	-0.3	0.1	0.0	0.6	0.1
IBL13	28581.7393	35145.0844	87.7357	28581.7386	35145.0841	87.7358	-0.7	-0.3	0.1	0.1	0.8	0.1
IBL14	28579.3855	35143.546	87.6074	28579.3851	35143.5459	87.6077	-0.4	-0.1	0.3	0.1	0.4	0.3
IBL15	28577.0982	35142.0454	87.5352	28577.0973	35142.0451	87.5355	-0.9	-0.3	0.3	0.1	0.9	0.3
IBL16	28573.7318	35139.9329	87.3666	28573.731	35139.9327	87.367	-0.8	-0.2	0.4	0.2	0.8	0.4
IBL17	28571.3949	35138.4676	87.2956	28571.394	35138.4674	87.296	-0.9	-0.2	0.4	0.2	0.9	0.4
IBL18	28569.8014	35137.4743	87.2769	28569.8009	35137.474	87.2774	-0.5	-0.3	0.5	0.0	0.6	0.5
IBL19	28567.7894	35136.301	87.154	28567.7889	35136.3011	87.1543	-0.5	0.1	0.3	0.3	0.4	0.3
IBL20	28565.3105	35134.7943	87.1326	28565.3102	35134.7945	87.1326	-0.3	0.2	0.0	0.3	0.2	0.0
IBL21	28562.8601	35133.4003	87.0025	28562.8601	35133.4004	87.0029	0.0	0.1	0.4	0.1	0.0	0.4
IBL22	28559.6444	35131.5401	86.9694	28559.6439	35131.5398	86.9691	-0.5	-0.3	-0.3	0.0	0.6	-0.3
IBL23	28557.2267	35130.205	86.8909	28557.2266	35130.2045	86.8905	-0.1	-0.5	-0.4	-0.4	0.3	-0.4
IBL24	28554.7332	35128.8487	86.8259	28554.7331	35128.8482	86.8255	-0.1	-0.5	-0.4	-0.4	0.3	-0.4
IBL25	28552.1776	35127.5797	86.5921	28552.1778	35127.579	86.5915	0.2	-0.7	-0.6	-0.7	0.1	-0.6
IBL26	28549.0213	35125.9008	86.5993	28549.0214	35125.8998	86.5988	0.1	-1.0	-0.5	-0.9	0.4	-0.5
IBL27	28546.0952	35124.4731	86.4512	28546.0958	35124.4722	86.4507	0.6	-0.9	-0.5	-1.1	-0.1	-0.5
IBL28	28543.4999	35123.2529	86.2885	28543.5004	35123.2516	86.2874	0.5	-1.3	-1.1	-1.4	0.2	-1.1
IBL29	28540.1046	35121.61	86.2321	28540.1049	35121.6089	86.2319	0.3	-1.1	-0.2	-1.1	0.2	-0.2
IBL30	28537.703	35120.5159	86.1397	28537.7032	35120.5144	86.1396	0.2	-1.5	-0.1	-1.4	0.5	-0.1
IBL31	28534.9324	35119.2741	86.06	28534.9325	35119.273	86.0596	0.1	-1.1	-0.4	-1.0	0.4	-0.4
IBL32	28531.8194	35117.9111	85.9785	28531.8195	35117.9106	85.979	0.1	-0.5	0.5	-0.5	0.1	0.5
IBL33	28529.5695	35116.9751	85.9167	28529.5692	35116.9748	85.9165	-0.3	-0.3	-0.2	-0.1	0.4	-0.2
IBL34	28527.34	35116.0681	85.8358	28527.34	35116.0676	85.8368	0.0	-0.5	1.0	-0.4	0.2	1.0
IBL35	28525.3024	35115.2347	85.7938	28525.3024	35115.2342	85.7934	0.0	-0.5	-0.4	-0.4	0.2	-0.4
